datetime,Consumption,Solar Generation,Wind Generation,Hydropower Generation,Pump Hydro Generation,Combined Cycle Generation,Nuclear Generation,Total emissions (tCO2eq),tCO2/MWh,Electricity Price,Electricity Price 24h,Electricity Price 7d,Gas Price,Gas Price 24h,Gas Price 7d
1/8/2019 0:00,805391.7,16757.9,171527.7,55914.4,8632.8,120908.1,170577.3,221495.491,0.272,59.59,59.59,66.88,25.46,25.26,24.45
1/9/2019 0:00,804813.2,16267.5,240796.6,41528.8,2160.8,83088.1,170472.3,211748.418,0.25,54.09,59.59,61.74,26.26,25.46,24.87
1/10/2019 0:00,812677,17381.3,254571.2,49847.8,6312.5,100567,170458.8,198839.785,0.229,58.6,54.09,62.01,25.01,26.26,24.67
1/11/2019 0:00,824726.7,17521,208192.7,56627.6,5181.5,132320.7,170326.7,202390.528,0.236,60.84,58.6,67.2,25.83,25.01,26.07
1/12/2019 0:00,732330.3,16823.8,178126,32378.8,171,85428.6,170420.6,170297.863,0.23,67.18,60.84,71.68,24.84,25.83,25.21
1/13/2019 0:00,685968.7,16659,179078.2,36493.3,3610.4,72341.1,170055.1,164868.113,0.23,57.48,67.18,63.75,24.65,24.84,24.86
1/14/2019 0:00,797089.6,16963.2,176051.2,46252.1,1417.7,140301.3,170352.4,229900.038,0.275,60,57.48,59.59,25.73,24.65,25.26
1/15/2019 0:00,804682.5,15296.6,56366.1,71796.7,4996.3,194768.8,170324.9,265329.503,0.33,60,60,59.59,27.12,25.73,25.46
1/16/2019 0:00,807008.8,13647.2,55128,76225.3,3168.8,192815.7,170387.7,269859.051,0.332,70.16,60,54.09,27.94,27.12,26.26
1/17/2019 0:00,811027.4,9787.5,94843.7,62607,4504.7,161302.4,170529.2,258317.361,0.329,67.36,70.16,58.6,26.38,27.94,25.01
1/18/2019 0:00,810143.1,11674.2,91200.9,88660.9,8229.1,178078,165478.6,268388.116,0.325,68.1,67.36,60.84,27.04,26.38,25.83
1/19/2019 0:00,729728.9,8824.1,135401.3,61200.5,9.7,97326.3,145031.6,226088.16,0.308,70.16,68.1,67.18,25.77,27.04,24.84
1/20/2019 0:00,671297.3,12154.9,209097.3,35996.1,303.3,54980.6,144933.6,196938.189,0.272,66.69,70.16,57.48,25.03,25.77,24.65
1/21/2019 0:00,792099.8,17039,178700.9,74426.3,8799.8,133968.9,144909.6,242400.303,0.289,55.54,66.69,60,26.65,25.03,25.73
1/22/2019 0:00,826580.2,9877.3,237911.3,61342.8,968.5,126252.4,145299.4,237737.057,0.27,63.93,55.54,60,25.64,26.65,27.12
1/23/2019 0:00,817471.3,9267.4,372442.9,47150.1,2707.7,43826.2,153931.9,182886.674,0.204,51.57,63.93,70.16,24.45,25.64,27.94
1/24/2019 0:00,798266.3,11879,300862.6,54151.8,1155,93279.9,165306.5,206933.819,0.23,50.91,51.57,67.36,25.4,24.45,26.38
1/25/2019 0:00,778431.6,17195.2,234744.1,62931,2074.7,104131.1,170336.8,221082.979,0.25,52.39,50.91,68.1,24.87,25.4,27.04
1/26/2019 0:00,688116.1,19692.1,114726.7,58424.5,4359.3,64020.6,170581.2,185917.164,0.267,60.73,52.39,70.16,24.38,24.87,25.77
1/27/2019 0:00,645530.6,17153.7,291570.3,45617.6,7196.2,19457.4,170654.9,92041.414,0.127,57.04,60.73,66.69,23.87,24.38,25.03
1/28/2019 0:00,771646.4,16043.8,316299.5,60495.8,11320.8,47741.7,170709.1,133342.816,0.161,45.33,57.04,55.54,23.52,23.87,26.65
1/29/2019 0:00,790342.9,9861.1,298816.1,60606.1,3042.5,88868.3,170724.9,158911.925,0.185,55,45.33,63.93,23.75,23.52,25.64
1/30/2019 0:00,790628,13218.3,271814.7,66438.1,8867.4,90966.9,170696.1,164630.721,0.193,48.51,55,51.57,24.2,23.75,24.45
1/31/2019 0:00,784016.6,7959.7,357716.1,66142.3,5439.5,37518,170668.8,130644.605,0.15,48.08,48.51,50.91,23.23,24.2,25.4
2/1/2019 0:00,771495.9,12877.4,355902.3,74747.8,14290.9,34024.8,170686.1,112982.862,0.132,47.07,48.08,52.39,21.6,23.23,24.87
2/2/2019 0:00,707149.8,17314,335199.2,78248.9,14073,28015.1,170687.3,95267.285,0.119,42.87,47.07,60.73,20.8,21.6,24.38
2/3/2019 0:00,665658.6,20347.9,231849.3,81273.1,4063.3,45229.8,170702.8,105530.299,0.142,46.39,42.87,57.04,20.97,20.8,23.87
2/4/2019 0:00,789509.4,19262,146037.3,96524.7,5033.6,130422.9,170699.5,198460.709,0.238,48.57,46.39,45.33,23.93,20.97,23.52
2/5/2019 0:00,788776.1,20807.7,93647.9,96381.6,3957.5,136817.5,170668.1,229509.441,0.281,58.3,48.57,55,22.97,23.93,23.75
2/6/2019 0:00,775034.4,20797.5,71766.3,86352.1,1368.2,136913.9,170643.6,226454.682,0.291,63.25,58.3,48.51,22.51,22.97,24.2
2/7/2019 0:00,765595.1,20766.4,86757.1,83335.1,9395.1,126998.9,170663.6,200879.203,0.263,52.91,63.25,48.08,22.08,22.51,23.23
2/8/2019 0:00,756377.5,22409,130418,76587.5,5916.6,100915.7,170735.7,181949.16,0.238,65,52.91,47.07,21.88,22.08,21.6
2/9/2019 0:00,678593.2,19661.4,149681.3,69441.6,5018.2,55823.9,170747,125247.232,0.182,60.02,65,42.87,20.86,21.88,20.8
2/10/2019 0:00,636300.2,13754.6,243119.8,63194.6,10113.5,23016.4,170859.1,93751.38,0.133,41.72,60.02,46.39,20.64,20.86,20.97
2/11/2019 0:00,743442.3,17588.6,132585.7,69651.1,3322.3,124205.1,170713,162524.958,0.218,45.1,41.72,48.57,21.18,20.64,23.93
2/12/2019 0:00,761405.1,21119,78274.8,77844.8,5491.5,145294.6,170882.9,188996.526,0.255,62.65,45.1,58.3,20.81,21.18,22.97
2/13/2019 0:00,755745.3,23108.1,71570.8,81827.4,1650.5,147400.1,170551.2,196383.093,0.261,63.93,62.65,63.25,21.26,20.81,22.51
2/14/2019 0:00,751645.1,22800.6,145510.8,67059.1,222,111090.4,170685,163683.096,0.215,60.61,63.93,52.91,20.73,21.26,22.08
2/15/2019 0:00,747515.7,22417.7,98452.2,69312.3,7310.5,115607.4,170588.9,176524.294,0.246,49.11,60.61,65,21.03,20.73,21.88
2/16/2019 0:00,665117,21525.3,149187.8,57148.4,16256.3,38278,159068.2,138708.788,0.21,60.01,49.11,60.02,19.98,21.03,20.86
2/17/2019 0:00,619182.1,21235.6,159731.3,55939.6,1268.4,26019.5,163876,119425.38,0.183,45.87,60.01,41.72,19.89,19.98,20.64
2/18/2019 0:00,739931.8,16255.2,105592,75601.1,2860,107036.5,170625.8,185928.499,0.254,51.46,45.87,45.1,20.03,19.89,21.18
2/19/2019 0:00,751237.2,19419.5,29444.3,83995.5,10897.5,142042.8,170690.1,219670.088,0.307,58.63,51.46,62.65,20.37,20.03,20.81
2/20/2019 0:00,745137.9,21719.8,65019,66395.5,2283.1,131935.4,170719.9,214648.976,0.294,59.44,58.63,63.93,20.45,20.37,21.26
2/21/2019 0:00,738496.1,23864.4,109010,56574.8,2290.6,106382.3,170678.4,192889.089,0.264,58.35,59.44,60.61,20.69,20.45,20.73
2/22/2019 0:00,729444.9,24341.6,100521.3,55116.1,2730.1,82551.8,170611.7,185756.178,0.266,55.06,58.35,49.11,20.7,20.69,21.03
2/23/2019 0:00,649151.1,21464.5,105175.2,48555,1472,55768.7,170660.6,157643.251,0.242,55.54,55.06,60.01,20.12,20.7,19.98
2/24/2019 0:00,601642.1,22993.7,83708.9,48304.3,1221.5,51562.7,170678.1,144824.869,0.237,56.03,55.54,45.87,19.99,20.12,19.89
2/25/2019 0:00,713492.8,24860.9,65118,72838.4,6911.1,90348.9,170611.3,188133.792,0.273,53.55,56.03,51.46,20.23,19.99,20.03
2/26/2019 0:00,720491.9,26039.5,101548.7,54093,1999.2,72354.1,170580,178497.566,0.259,56.01,53.55,58.63,19.82,20.23,20.37
2/27/2019 0:00,718623.4,25732.4,99128.2,57706.4,3561.8,68054.5,170554.7,172936.17,0.252,48.58,56.01,59.44,19.48,19.82,20.45
2/28/2019 0:00,702562.8,23173.2,103922.4,51454.6,4549.4,70614.8,170423,173649.773,0.257,53.5,48.58,58.35,19.15,19.48,20.69
3/1/2019 0:00,708742.6,21849.8,91212.8,56858.2,9510.1,69661.4,170430.2,167175.11,0.254,55.03,53.5,55.06,19.41,19.15,20.7
3/2/2019 0:00,635645.1,25033.2,134089.3,48472.6,4524.6,47020.6,170482.9,105260.779,0.168,54.46,55.03,55.54,18.6,19.41,20.12
3/3/2019 0:00,587016.7,24409.9,185089.4,37845.4,1804.6,40362.8,170455.6,79091.346,0.127,56.5,54.46,56.03,18.51,18.6,19.99
3/4/2019 0:00,693046.2,19201,233445.4,46198.3,8812.5,54166.6,170431.6,93575.469,0.133,30,56.5,53.55,19.13,18.51,20.23
3/5/2019 0:00,711132.3,14485.3,175503.7,44420.3,3494.6,73552.1,169852,109429.899,0.166,55.33,30,56.01,19.52,19.13,19.82
3/6/2019 0:00,728465,12349.9,336818.5,38681.9,5094.8,31543.3,170383.6,86016.068,0.114,36.08,55.33,48.58,18.93,19.52,19.48
3/7/2019 0:00,722393.1,21021.1,188682.1,56637.1,8454.7,82623.9,170310.4,113842.618,0.162,39.67,36.08,53.5,20.68,18.93,19.15
3/8/2019 0:00,709618.5,20431.9,73954.8,76936.4,7582.3,107980.2,170360.4,132254.731,0.204,54.79,39.67,55.03,19.98,20.68,19.41
3/9/2019 0:00,631996.6,25940.7,67620,76456.7,4848.2,64312.8,170412.3,106908.145,0.175,56.56,54.79,54.46,18.92,19.98,18.6
3/10/2019 0:00,578825.9,26536.8,109503.1,51443.5,2552.3,37848.9,170352.1,91879.801,0.154,52.35,56.56,56.5,18.6,18.92,18.51
3/11/2019 0:00,682388.4,26811.3,113671.4,73818.2,5963.3,81164.5,170501,121900.584,0.179,49.91,52.35,30,20.03,18.6,19.13
3/12/2019 0:00,702101.6,27062.3,144115,66730.5,2669.9,71400.8,170435.6,113549.237,0.165,55.25,49.91,55.33,19.14,20.03,19.52
3/13/2019 0:00,715388.4,25545.6,213872.3,54476.2,4995,35703,170257.4,93228.046,0.134,40.69,55.25,36.08,18.75,19.14,18.93
3/14/2019 0:00,711964.6,27533.4,151678.8,65964.2,3942.2,89436.6,170279.1,115157.412,0.163,51.33,40.69,39.67,19.04,18.75,20.68
3/15/2019 0:00,700386.6,28655.3,93408.7,79886.1,6381,110146.3,170123.3,122763.036,0.178,54.38,51.33,54.79,19.15,19.04,19.98
3/16/2019 0:00,623586.6,28351.6,95771.2,59174.5,1354.5,62963.1,170045.6,99447.397,0.161,57.05,54.38,56.56,17.23,19.15,18.92
3/17/2019 0:00,578738.3,26067.9,192964.9,35345.8,237.7,30032.2,170077.6,77605.111,0.122,51.05,57.05,52.35,16.53,17.23,18.6
3/18/2019 0:00,672618.1,23396.7,170546.5,50397.7,1514,72286.7,170108,99628.247,0.149,40,51.05,49.91,17.42,16.53,20.03
3/19/2019 0:00,665149.1,22754.9,182422,50297.1,2893.3,49210.9,170086.7,95293.824,0.143,50,40,55.25,17.14,17.42,19.14
3/20/2019 0:00,710232,26449.4,176687.7,51389.2,2084.8,77743.4,170152.2,106974.966,0.153,44.01,50,40.69,17.33,17.14,18.75
3/21/2019 0:00,717995.9,28888.5,122079.4,62527.9,13786.9,94751.7,170206.8,122699.485,0.179,49.07,44.01,51.33,18.41,17.33,19.04
3/22/2019 0:00,710118.6,27964.6,84140.3,87371.1,9827.8,101650.6,170219.8,123960.791,0.183,56.39,49.07,54.38,17.92,18.41,19.15
3/23/2019 0:00,631000.9,24581.8,96612.8,55512.8,2630,82610.1,170200.4,107410.066,0.174,55.26,56.39,57.05,16.84,17.92,17.23
3/24/2019 0:00,577371.7,25780.5,134733.1,33346.1,517,62849.5,170172.2,87580.279,0.148,43.43,55.26,51.05,16.63,16.84,16.53
3/25/2019 0:00,677653.3,29237.8,241298,37346.7,4576.4,56017,170184.6,90227.856,0.126,39,43.43,40,16.64,16.63,17.42
3/26/2019 0:00,694556.1,28294.5,290158.4,34397.8,3508,25734.8,170157.2,79167.682,0.109,34.85,39,50,16.01,16.64,17.14
3/27/2019 0:00,697027.1,30919.6,210654.8,37645.4,4063.7,58399.7,170270.4,96182.943,0.138,37.33,34.85,44.01,16.16,16.01,17.33
3/28/2019 0:00,695071.3,30936.4,168222.6,48357.3,10235.4,88184.9,170295.7,118365.113,0.166,49.42,37.33,49.07,17.12,16.16,18.41
3/29/2019 0:00,695631.9,28742.4,140085.4,60146.9,9938,100058.4,170314.3,125679.237,0.179,53.04,49.42,56.39,17.5,17.12,17.92
3/30/2019 0:00,622809.5,26105.9,111142.7,40373.9,3483.6,99205.8,170179.1,119108.415,0.186,54.03,53.04,55.26,16.07,17.5,16.84
3/31/2019 0:00,564466.8,16071.5,74346.7,51226.2,684.3,103405.8,163183.5,122956.492,0.214,54.54,54.03,43.43,16.02,16.07,16.63
4/1/2019 0:00,692007.4,17962.4,42215.2,74099.6,8050.5,165801.1,170242.8,161478.713,0.245,59,53.52,41.9,18.43,16.02,16.64
4/2/2019 0:00,706671.1,23607.6,59779,69746.7,3241.8,151101.5,170144.5,154775.691,0.234,59.82,59,37.56,18.31,18.43,16.01
4/3/2019 0:00,706154.6,25677.2,169180.1,50625.2,1150.3,79795.5,170093.2,116816.294,0.172,56,59.82,38.42,17.95,18.31,16.16
4/4/2019 0:00,711538.1,29447,152176.6,47091.9,2784.5,121400.8,160862.8,133190.623,0.189,54.06,56,48.49,18.08,17.95,17.12
4/5/2019 0:00,722731.5,15390.4,206236.6,54363,3577.6,97952.4,145101.5,127308.801,0.183,53.57,54.06,53.54,17.46,18.08,17.5
4/6/2019 0:00,643600.8,18360,265792.2,37077.9,2965.6,31188.2,138155.5,94322.1,0.143,51.51,53.57,54.01,16.59,17.46,16.07
4/7/2019 0:00,600937.3,18219.6,217477.1,33052.2,1109.6,42286.7,144385.2,94435.015,0.152,51.51,51.51,53.52,16.65,16.59,16.02
4/8/2019 0:00,709226,17887.5,185274,43363.8,6833,114879,145223.4,122181.453,0.178,54.99,51.51,59,18.14,16.65,18.43
4/9/2019 0:00,721416.3,21356,235383.9,37166.3,1385.8,87011.2,145316.3,107168.738,0.151,50.94,54.99,59.82,20.41,18.14,18.31
4/10/2019 0:00,718326.3,22993.8,205633.5,36946.6,904.2,99484.5,145241.4,124123.042,0.174,42.7,50.94,56,18.41,20.41,17.95
4/11/2019 0:00,713236.1,27404.5,163380,46413.9,2122.2,119193.6,145042.7,131209.158,0.184,55.12,42.7,54.06,19.79,18.41,18.08
4/12/2019 0:00,702461.1,30348.6,127954.9,50544,3280.1,114335.8,145014.4,134245.239,0.196,58.58,55.12,53.57,18.54,19.79,17.46
4/13/2019 0:00,622167.4,30809.8,70300.4,39227.4,1240,100765,145194.8,123899.993,0.208,60,58.58,51.51,18.5,18.54,16.59
4/14/2019 0:00,571902.6,25329.5,95385.6,33210.4,2522.5,76690.5,145315,112385.16,0.197,57.95,60,51.51,17.47,18.5,16.65
4/15/2019 0:00,668656.4,24165.4,162294.9,41633.1,3076.1,80441.3,145125.8,118569.205,0.179,59.53,57.95,54.99,16.48,17.47,18.14
4/16/2019 0:00,674956.4,30168.9,96416.8,44795.3,4354,139594.1,145179.8,144529.365,0.217,59,59.53,50.94,15.27,16.48,20.41
4/17/2019 0:00,668033.4,22701.6,231249.4,52769.9,7746.9,72485.7,144714.1,99474.123,0.144,55.55,59,42.7,15.33,15.27,18.41
4/18/2019 0:00,594677.3,13427.9,111223.1,53794.4,3738.1,112231.2,163390.4,107765.379,0.174,59.47,55.55,55.12,16.21,15.33,19.79
4/19/2019 0:00,547117.5,14282.6,184720.9,32930.4,3461,57647.1,168910.3,86027.305,0.14,53,59.47,58.58,15.94,16.21,18.54
4/20/2019 0:00,561481.6,15922.7,227233.7,28627,906.3,45543.5,168780.6,80338.359,0.126,35.48,53,60,14.78,15.94,18.5
4/21/2019 0:00,542536,14182.8,133668.8,37014.1,8963.2,67531.5,168590.6,82110.796,0.146,40,35.48,57.95,16.24,14.78,17.47
4/22/2019 0:00,588176.5,17825.3,92423.9,38999.1,6605.7,119365.3,168791.4,111932.068,0.186,58.58,40,59.53,16.45,16.24,16.48
4/23/2019 0:00,650713.8,18457.6,186097.7,40897.6,9550.1,81476.9,168697,100990.51,0.154,47.48,58.58,59,15.07,16.45,15.27
4/24/2019 0:00,692683.3,16747.9,293851.4,39912.2,5608.3,35085.9,168355.1,84646.658,0.117,40.51,47.48,55.55,14.77,15.07,15.33
4/25/2019 0:00,692902.6,20166.9,297236.5,39455,3833.6,36508.9,167910.4,82824.535,0.114,29.1,40.51,59.47,15.04,14.77,16.21
4/26/2019 0:00,679005.9,28140.9,181863.9,48219.4,6162.9,86333.2,162420.3,98267.393,0.141,37,29.1,53,17.5,15.04,15.94
4/27/2019 0:00,600130.5,31005.3,91220.5,50293.7,6790.7,87352.6,146402.4,94949.442,0.159,58.3,37,35.48,17,17.5,14.78
4/28/2019 0:00,538158.8,30686.2,112849.1,46151.7,1251.9,64153.8,146411.4,88836.771,0.151,56.73,58.3,40,17,17,16.24
4/29/2019 0:00,641295.8,28651.4,70971.8,54583.9,10916.5,132800.2,146432.8,134108.751,0.209,57.79,56.73,58.58,18.17,17,16.45
4/30/2019 0:00,656137.2,30996.2,62575.9,58016.2,10722.4,129916.3,146377.4,130988.967,0.206,59.23,57.79,47.48,17.61,18.17,15.07
5/1/2019 0:00,549800.8,29746.5,115059.8,46593,1185.9,64872.5,146331.2,92098.919,0.157,57.63,59.23,40.51,14.59,17.61,14.77
5/2/2019 0:00,634417.5,29151.1,186873.9,44521.5,1873.5,81395.2,146055.2,100691.607,0.148,38.9,57.63,29.1,14.16,14.59,15.04
5/3/2019 0:00,657981.1,28051.9,161227.2,46157.3,8451.4,102161.9,145758.1,109178.474,0.162,52.44,38.9,37,14.54,14.16,17.5
5/4/2019 0:00,596803.3,32156.8,157204.5,42622,5788.9,74477.1,145709.8,92841.731,0.147,54.1,52.44,58.3,13.7,14.54,17
5/5/2019 0:00,551648.3,32743.8,175196.7,37998,3217.6,55003.7,145631.4,78213.244,0.127,35.19,54.1,56.73,13.84,13.7,17
5/6/2019 0:00,655555,30172.5,56871.7,55861.1,14741.3,164584.8,145256.6,123090.668,0.196,54.7,35.19,57.79,15.78,13.84,18.17
5/7/2019 0:00,676436.3,26556.1,141419.5,46673.3,11390.1,155985.1,145102,120659.964,0.176,55.59,54.7,59.23,16.35,15.78,17.61
5/8/2019 0:00,682957,20220.9,307895.6,37062.4,3411.7,59234.6,144930.6,81389.536,0.111,44.18,55.59,57.63,14.44,16.35,14.59
5/9/2019 0:00,681809.2,21519,230532.7,43381.9,3016.9,101977.3,144865.2,100340.654,0.142,33.92,44.18,38.9,14.78,14.44,14.16
5/10/2019 0:00,674797.2,27183.1,194848.5,47663.4,7652.8,111743.1,127354.5,102979.492,0.15,40.1,33.92,52.44,14.81,14.78,14.54
5/11/2019 0:00,603478.3,31532.4,124995.1,44958.1,5494.6,119944.3,122038.7,103052.701,0.164,54.89,40.1,54.1,14.52,14.81,13.7
5/12/2019 0:00,551704.1,32368.8,186813.5,39863.1,2187.2,53941.5,122143.6,78770.83,0.128,39.56,54.89,35.19,14.23,14.52,13.84
5/13/2019 0:00,655657.1,32549.2,189905.3,43084.2,2348.1,115703.1,122199,107478.09,0.156,39.87,39.56,54.7,15.06,14.23,15.78
5/14/2019 0:00,676910.6,32939.8,110372.8,47447.8,9664.6,151670.4,122086.4,127806.975,0.195,43.76,39.87,55.59,14.95,15.06,16.35
5/15/2019 0:00,677994.9,32401.5,91911.7,54697.9,9699.8,170395.9,121924.4,127896.934,0.195,52.75,43.76,44.18,15.07,14.95,14.44
5/16/2019 0:00,682829.9,30591.1,130282.5,46578.3,3161.7,148135.5,121836.2,121081.608,0.182,57.5,52.75,33.92,14.48,15.07,14.78
5/17/2019 0:00,666343.5,25120.6,288265.2,40264.7,3382,77443.5,121729.4,92937.946,0.127,39.28,57.5,40.1,14.12,14.48,14.81
5/18/2019 0:00,594909.5,26955.2,152263.6,40828.2,2332.3,110999.7,121367,100082.672,0.159,49.5,39.28,54.89,13.9,14.12,14.52
5/19/2019 0:00,550943.9,28166.3,130008.1,36477.4,878.9,117461.6,121852,102926.531,0.167,55,49.5,39.56,13.98,13.9,14.23
5/20/2019 0:00,653030.9,29390.2,68835.6,46655.9,6817.6,177429.6,121844.8,135896.882,0.214,47.57,55,39.87,15.29,13.98,15.06
5/21/2019 0:00,672499.7,28425.7,50057.7,52190.6,1413.7,184012.8,121984.3,142605.783,0.225,58.77,47.57,43.76,15.3,15.29,14.95
5/22/2019 0:00,681345.4,30229.5,43683.8,49237.9,5134.5,204525.5,122223.4,149428.62,0.231,59.27,58.77,52.75,15.59,15.3,15.07
5/23/2019 0:00,680116.5,27624.5,59788,45014.9,1207.7,198244.5,121988,145030.03,0.225,58.9,59.27,57.5,15.55,15.59,14.48
5/24/2019 0:00,673503.6,25583.8,162679.8,43000.7,121,145693.3,122122,115686.143,0.169,50,58.9,39.28,14.47,15.55,14.12
5/25/2019 0:00,598009.2,28837.8,184225.3,42962.6,592.1,91875,121923.8,94689.693,0.146,42.3,50,49.5,13.62,14.47,13.9
5/26/2019 0:00,546889.8,31532,152546.4,41316.7,826,86343,121807.4,92531.945,0.151,44.17,42.3,55,13.64,13.62,13.98
5/27/2019 0:00,661051.8,30479.6,137061.8,43293.2,447.3,154928.4,121622,124921.189,0.184,54.61,44.17,47.57,14.03,13.64,15.29
5/28/2019 0:00,681116.6,31500.1,182879.7,39032.1,1387.9,139291,121706.8,120745.803,0.168,42,54.61,58.77,14.06,14.03,15.3
5/29/2019 0:00,679919.2,32296,176500.1,39786.8,72.6,140845.9,121936.8,123619.924,0.173,45,42,59.27,13.58,14.06,15.59
5/30/2019 0:00,676941,32991,109652.2,42565.6,815.5,179634.5,121685.6,135551.452,0.199,51.89,45,58.9,14.4,13.58,15.55
5/31/2019 0:00,680927.5,33214.9,88658.8,48659.3,4934,189387.1,121542.8,142116.087,0.211,56.28,51.89,50,14.63,14.4,14.47
6/1/2019 0:00,619101.5,33135.5,78500.4,40531.8,1777.7,174478.5,121594.6,131539.875,0.208,59.21,56.28,42.3,14.17,14.63,13.62
6/2/2019 0:00,572617.1,32364.1,93069.4,36356.7,1457.6,164758.5,121578.8,125479.155,0.199,55,59.21,44.17,14.04,14.17,13.64
6/3/2019 0:00,686074.6,30483,77060.6,44532.6,2375.6,213934.5,121542.6,155269.141,0.225,56.63,55,54.61,14.88,14.04,14.03
6/4/2019 0:00,702573.3,31360.8,152461,39497.9,140,192203,121427.6,148653.658,0.2,57.72,56.63,42,14.2,14.88,14.06
6/5/2019 0:00,689217.9,29903.6,181696.4,41609.5,645.7,159669.3,124124,136944.165,0.187,45.82,57.72,45,13.42,14.2,13.58
6/6/2019 0:00,679788.9,31592.6,173750.8,40533.7,1039.6,143974.3,128285.3,125707.021,0.175,52.84,45.82,51.89,13.02,13.42,14.4
6/7/2019 0:00,677618.8,31696.5,188503.4,44511.6,3509.6,138417.8,133380,122894.981,0.17,35.77,52.84,56.28,12.71,13.02,14.63
6/8/2019 0:00,609139.8,30377.9,103749.9,36724.1,41,157681.4,141586,117712.248,0.181,56.03,35.77,59.21,12.75,12.71,14.17
6/9/2019 0:00,560780.8,29279,86084.9,36478.4,401.7,126956.2,158626.7,102825.012,0.169,46.07,56.03,55,12.78,12.75,14.04
6/10/2019 0:00,651140,31263.6,119406.9,35905.5,382.5,127278.2,165883.1,107740.32,0.162,44.17,46.07,56.63,13.71,12.78,14.88
6/11/2019 0:00,673897.6,27955.7,137854.5,37701.5,1346.5,134218.3,167340.8,117650.792,0.17,44.04,44.17,57.72,13.55,13.71,14.2
6/12/2019 0:00,680237.9,32171.5,77916.2,41049.9,1115.1,168951.5,168505.1,131577.441,0.193,49.89,44.04,45.82,13.88,13.55,13.42
6/13/2019 0:00,685216.4,29868.3,109704.6,32739.5,625,159932.2,168338.3,128501.387,0.185,45.86,49.89,52.84,13.59,13.88,13.02
6/14/2019 0:00,680483.4,31112.9,102185,34876.4,1945.2,164863.7,168566.3,131782.699,0.191,49.95,45.86,35.77,13.52,13.59,12.71
6/15/2019 0:00,612030,33560.1,88805,32659.1,151,141542.8,165582.9,118794.464,0.184,48.86,49.95,56.03,13.18,13.52,12.75
6/16/2019 0:00,563892.5,27509.1,54793.4,35792.2,533.1,137568.4,167857.6,116174.525,0.196,51.45,48.86,46.07,13.34,13.18,12.78
6/17/2019 0:00,674038,31746.9,51019.1,43535.8,1687.2,210840.7,167795.3,150772.538,0.217,51.69,51.45,44.17,13.66,13.34,13.71
6/18/2019 0:00,697178.8,32123,143649.9,33109.4,536.8,149716.5,167692.8,124209.1,0.171,51.45,51.69,44.04,13.17,13.66,13.55
6/19/2019 0:00,703141.3,29130.4,98024.6,48173.9,4444,198274.7,168081.5,144880.425,0.203,44.93,51.45,49.89,13.27,13.17,13.88
6/20/2019 0:00,691410.9,28111.1,87554.2,41412.4,1248.3,190575.5,167749.2,141632.958,0.2,50.1,44.93,45.86,13.2,13.27,13.59
6/21/2019 0:00,690406.5,29132.4,96465.1,46090.1,3906.6,188203.7,167785.3,138084.224,0.195,45.93,50.1,49.95,12.86,13.2,13.52
6/22/2019 0:00,630593.2,30357.8,78456.7,36530.9,296,163922.2,167665.9,126153.036,0.19,49.86,45.93,48.86,12.37,12.86,13.18
6/23/2019 0:00,585994.1,29211.7,104450,35806.2,2024.5,110211.1,167805.5,104630.574,0.166,45.01,49.86,51.45,12.32,12.37,13.34
6/24/2019 0:00,647778.4,25047.7,74684.7,39816,648.5,190665.4,167778,138309.125,0.204,51,45.01,51.69,13.03,12.32,13.66
6/25/2019 0:00,723426,29535.7,59608.9,51381.4,7155.8,225592,167707.4,161580.954,0.222,52,51,51.45,13.44,13.03,13.17
6/26/2019 0:00,751061.5,30474.9,132680.2,48662.1,4579.9,196397.3,167501.4,141762.222,0.185,49.45,52,44.93,13.15,13.44,13.27
6/27/2019 0:00,767992.4,29110.7,157597.4,44947.7,1526.3,209038.9,156194.8,144165.934,0.183,51.6,49.45,50.1,13.01,13.15,13.2
6/28/2019 0:00,777089.7,30993.8,78494.5,55148.1,2024.6,251402.8,160736.3,160771.029,0.209,53.19,51.6,45.93,13.65,13.01,12.86
6/29/2019 0:00,710046.1,31866.2,62905.7,38932.1,1668.8,217861.9,166692.4,146855.058,0.209,51.45,53.19,49.86,12.49,13.65,12.37
6/30/2019 0:00,657476.9,31913.3,88406.3,39608.3,1022.8,162352.1,166795.2,126278.164,0.188,47.4,51.45,45.01,12.47,12.49,12.32
7/1/2019 0:00,759460.5,31129.3,129330.8,50807.3,533.3,219793.1,153168,158095.793,0.202,50.36,47.4,51,14.31,12.47,13.03
7/2/2019 0:00,767909.1,32308.2,130130.6,43567.7,1000,227909.7,154567.9,165137.277,0.208,50.66,50.36,52,14.92,14.31,13.44
7/3/2019 0:00,768494.9,32257.6,102219.9,47865.6,716.7,234618.5,166668.2,167782.493,0.213,51.53,50.66,49.45,15.23,14.92,13.15
7/4/2019 0:00,766352.4,30183.8,92893.1,47173.6,936.2,235294.4,166792.2,175331.303,0.225,53.88,51.53,51.6,15,15.23,13.01
7/5/2019 0:00,767100.5,32962.6,59642.6,61333.1,800,239335.3,166667.4,180543.798,0.233,58,53.88,53.19,14.59,15,13.65
7/6/2019 0:00,690215.4,30111.8,64793.1,34372.9,895.3,220408.8,166654.2,149297.774,0.214,58.08,58,51.45,14.05,14.59,12.49
7/7/2019 0:00,636913.8,28120.9,84453.9,31514,89,182236.8,166250.2,132047.875,0.195,56.78,58.08,47.4,13.96,14.05,12.47
